advertiser_id,marketplace_id,time_window_start,timedata_pst,campaign_id,ad_group_id,ad_id,asin ,keyword_id,keyword_text,placement,currency,cost,impressions,clicks,attributed_sales_7d,attributed_conversions_7d,attributed_units_ordered_7d
ADVER_1,MARKET_99,09-07-2023 11:00,05-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,224476837419057.00,"asin=""B0B31VFJ6Q""",Detail Page on-Amazon,USD,0,34,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,06-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,243963815223618.00,"asin=""B09KTMLQ1N""",Detail Page on-Amazon,USD,0,24,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,07-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,263588551051150.00,"asin=""B09KTF8ZDQ""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,08-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,31495253009615.00,"asin=""B09KSXP3HN""",Detail Page on-Amazon,USD,0,22,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,09-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,67347090706247.00,"asin=""B09MR4B13C""",Detail Page on-Amazon,USD,0,1823,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,10-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,67347090706247.00,"asin=""B09MR4B13C""",Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,11-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,96230090205059.00,"asin=""B09KTJRHC7""",Detail Page on-Amazon,USD,0,20,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,12-11-2036 21:30,824036760417.00,273417241800447.00,25476972935528.00,,96590186734475.00,"asin=""B0BRCYJ4SR""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,13-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,109407537774938.00,"asin=""B09KTMKDKJ""",Detail Page on-Amazon,USD,0,21,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,14-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,134234964954876.00,"asin=""B09MR3Y296""",Other on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,15-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,161478335773035.00,"asin=""B0B69DK8JN""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,16-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,215850611168515.00,"asin=""B09KDRMRLH""",Detail Page on-Amazon,USD,0,0,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,17-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,24759023443171.00,"asin=""B09MR2FY5D""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,18-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,67347090706247.00,"asin=""B09MR4B13C""",Detail Page on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,19-11-2036 21:30,824036760417.00,273417241800447.00,279957244523525.00,,67347090706247.00,"asin=""B09MR4B13C""",Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,20-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,120532701692450.00,"asin=""B09KDYY3SB""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,21-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,134234964954876.00,"asin=""B09MR3Y296""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,22-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,134234964954876.00,"asin=""B09MR3Y296""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,23-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,188121805563216.00,"asin=""B0B31SM3ZR""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,24-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,57763153070564.00,"asin=""B0B699PLXD""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,25-11-2036 21:30,824036760417.00,273417241800447.00,36462720585859.00,,67347090706247.00,"asin=""B09MR4B13C""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,26-11-2036 21:30,824036760417.00,273417241800447.00,81958021068361.00,,134234964954876.00,"asin=""B09MR3Y296""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,27-11-2036 21:30,870127917088.00,13337228114664.00,100097251049087.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,28-11-2036 21:30,870127917088.00,13337228114664.00,100097251049087.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,5,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,29-11-2036 21:30,870127917088.00,13337228114664.00,100097251049087.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,30-11-2036 21:30,870127917088.00,13337228114664.00,100225217681367.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,7,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,01-12-2036 21:30,870127917088.00,13337228114664.00,144473328697689.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,25,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,02-12-2036 21:30,870127917088.00,13337228114664.00,144473328697689.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,15,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,03-12-2036 21:30,870127917088.00,13337228114664.00,145321822589120.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,04-12-2036 21:30,870127917088.00,13337228114664.00,146105554697986.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,05-12-2036 21:30,870127917088.00,13337228114664.00,150935925051296.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,06-12-2036 21:30,870127917088.00,13337228114664.00,154228015545107.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,07-12-2036 21:30,870127917088.00,13337228114664.00,162271924447345.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,9,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,08-12-2036 21:30,870127917088.00,13337228114664.00,162271924447345.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,09-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,196018917162581.00,twin mattress,Other on-Amazon,USD,0,15,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,10-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,34,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,11-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,30.68,158,13,192.9599866,1,1
ADVER_1,MARKET_99,09-07-2023 11:00,12-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,13-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,3.8,24,2,79.93999756,1,1
ADVER_1,MARKET_99,09-07-2023 11:00,14-12-2036 21:30,870127917088.00,13337228114664.00,173857822274038.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,1.52,51,2,,,
ADVER_1,MARKET_99,09-07-2023 11:00,15-12-2036 21:30,870127917088.00,13337228114664.00,185533962944078.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,16-12-2036 21:30,870127917088.00,13337228114664.00,190130858211840.00,,208639332439005.00,full mattress,Other on-Amazon,USD,12.04,117,6,0,0,0
ADVER_1,MARKET_99,09-07-2023 11:00,17-12-2036 21:30,870127917088.00,13337228114664.00,190130858211840.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,7.08,20,3,,,
ADVER_1,MARKET_99,09-07-2023 11:00,18-12-2036 21:30,870127917088.00,13337228114664.00,190130858211840.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,1.66,2,1,,,
ADVER_1,MARKET_99,09-07-2023 11:00,19-12-2036 21:30,870127917088.00,13337228114664.00,190130858211840.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,20-12-2036 21:30,870127917088.00,13337228114664.00,231730995891100.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,21-12-2036 21:30,870127917088.00,13337228114664.00,238152885386014.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,22-12-2036 21:30,870127917088.00,13337228114664.00,238152885386014.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,23-12-2036 21:30,870127917088.00,13337228114664.00,238152885386014.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,24-12-2036 21:30,870127917088.00,13337228114664.00,240776125385394.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,25-12-2036 21:30,870127917088.00,13337228114664.00,245333622572178.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,26-12-2036 21:30,870127917088.00,13337228114664.00,263627620076207.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,226,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,27-12-2036 21:30,870127917088.00,13337228114664.00,30862513365532.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,17,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,28-12-2036 21:30,870127917088.00,13337228114664.00,30862513365532.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,29-12-2036 21:30,870127917088.00,13337228114664.00,30862513365532.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,30-12-2036 21:30,870127917088.00,13337228114664.00,65709819032838.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,31-12-2036 21:30,870127917088.00,13337228114664.00,76627053140638.00,,196018917162581.00,twin mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,01-01-2037 21:30,870127917088.00,13337228114664.00,76627053140638.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,34,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,02-01-2037 21:30,870127917088.00,13337228114664.00,76627053140638.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,13,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,03-01-2037 21:30,870127917088.00,13337228114664.00,76627053140638.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,9,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,04-01-2037 21:30,870127917088.00,13337228114664.00,76627053140638.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,05-01-2037 21:30,870127917088.00,13337228114664.00,81601114941156.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,06-01-2037 21:30,870127917088.00,13337228114664.00,89296821162891.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,79,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,07-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,102049868018967.00,"asin=""B09HZH27KN""",Detail Page on-Amazon,USD,0,7,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,08-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,103736490829233.00,"asin=""B06X9D3P1Y""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,09-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,104637445933290.00,"asin=""B072HTRVM1""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,10-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,107610702362527.00,"asin=""B09HZK7XYS""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,11-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,116256518393519.00,"asin=""B08PD9CTQ1""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,12-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,124120797559460.00,"asin=""B01IU6RN9G""",Other on-Amazon,USD,0,9,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,13-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,124120797559460.00,"asin=""B01IU6RN9G""",Top of Search on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,14-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,131115853458144.00,"asin=""B08JMW6NB2""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,15-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,135929948271272.00,"asin=""B00HCZ0XF8""",Detail Page on-Amazon,USD,0,11,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,16-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,135929948271272.00,"asin=""B00HCZ0XF8""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,17-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,144036264464343.00,"asin=""B016X5JHEU""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,18-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,14551630445043.00,"asin=""B073VLQ5JR""",Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,19-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,14551630445043.00,"asin=""B073VLQ5JR""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,20-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,149167239615240.00,"asin=""B01NC39PAB""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,21-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,152222622065978.00,"asin=""B011397A8G""",Detail Page on-Amazon,USD,0,22,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,22-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,152222622065978.00,"asin=""B011397A8G""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,23-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,155111913174771.00,"asin=""B0B2QMKZK3""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,24-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,155111913174771.00,"asin=""B0B2QMKZK3""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,25-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Detail Page on-Amazon,USD,1.36,1739,2,,,
ADVER_1,MARKET_99,09-07-2023 11:00,26-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Other on-Amazon,USD,1.09,105,2,,,
ADVER_1,MARKET_99,09-07-2023 11:00,27-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Top of Search on-Amazon,USD,1.36,9,2,,,
ADVER_1,MARKET_99,09-07-2023 11:00,28-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,16970020433525.00,"asin=""B072BCYW4K""",Other on-Amazon,USD,0,19,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,29-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,16970020433525.00,"asin=""B072BCYW4K""",Top of Search on-Amazon,USD,0,11,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,30-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,180122697797243.00,"asin=""B00NPVCNS8""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,31-01-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,180122697797243.00,"asin=""B00NPVCNS8""",Other on-Amazon,USD,0,11,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,01-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,180122697797243.00,"asin=""B00NPVCNS8""",Top of Search on-Amazon,USD,0.78,2,1,89,1,1
ADVER_1,MARKET_99,09-07-2023 11:00,02-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,182348320344514.00,"asin=""B075FFFNX4""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,03-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,183997154400944.00,"asin=""B082T8Q8RS""",Detail Page on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,04-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,183997154400944.00,"asin=""B082T8Q8RS""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,05-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,186595525345887.00,"asin=""B00RHH54JQ""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,06-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,189406902127070.00,"asin=""B00NPVCOSC""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,07-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,194227975503043.00,"asin=""B07K6H8K68""",Detail Page on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,08-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,194227975503043.00,"asin=""B07K6H8K68""",Other on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,09-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198461453347818.00,"asin=""B082WP7L58""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,10-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198461453347818.00,"asin=""B082WP7L58""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,11-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198696801263995.00,"asin=""B0825KZT9N""",Detail Page on-Amazon,USD,0,9,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,12-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,208423291535074.00,"asin=""B079DNPHVC""",Detail Page on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,13-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,215277658612905.00,"asin=""B01N0KXNFX""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,14-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,216410207435782.00,"asin=""B09MR3Y296""",Detail Page on-Amazon,USD,0,19,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,15-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,216410207435782.00,"asin=""B09MR3Y296""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,16-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,225069557792149.00,"asin=""B006MIUM20""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,17-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,234002216982236.00,"asin=""B0BG2Z8CY4""",Detail Page on-Amazon,USD,0,23,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,18-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,234412995027722.00,"asin=""B08JY58XJX""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,19-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,243195417653191.00,"asin=""B08GL2FZLK""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,20-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,243214177201174.00,"asin=""B07C2G3C7F""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,21-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,243867165880258.00,"asin=""B0B2QM4LV1""",Detail Page on-Amazon,USD,0,14,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,22-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,252152435960115.00,"asin=""B01NBOWH4W""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,23-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,269387661072258.00,"asin=""B09KP58856""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,24-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,270397279957992.00,"asin=""B074ND67LQ""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,25-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,275652183481914.00,"asin=""B07CVR21VN""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,26-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,275652183481914.00,"asin=""B07CVR21VN""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,27-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,28764591706775.00,"asin=""B07PHWMJBP""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,28-02-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,3468493757989.00,"asin=""B07K6F77TW""",Detail Page on-Amazon,USD,0,5,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,01-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,36746125916854.00,"asin=""B09HZH51N7""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,02-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,39802845152205.00,"asin=""B07BNRS5V6""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,03-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Detail Page on-Amazon,USD,1.52,1332,2,,,
ADVER_1,MARKET_99,09-07-2023 11:00,04-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Other on-Amazon,USD,0,27,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,05-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Top of Search on-Amazon,USD,0.76,10,1,,,
ADVER_1,MARKET_99,09-07-2023 11:00,06-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42821123479244.00,"asin=""B08YDJS51B""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,07-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,45624145399338.00,"asin=""B09MR3RSW8""",Detail Page on-Amazon,USD,0,58,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,08-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,45624145399338.00,"asin=""B09MR3RSW8""",Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,09-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,58216490797505.00,"asin=""B076HNH966""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,10-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,58216490797505.00,"asin=""B076HNH966""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,11-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,64400187192492.00,"asin=""B0864LRK17""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,12-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,67901784974435.00,"asin=""B0113973YM""",Detail Page on-Amazon,USD,0,21,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,13-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,77609995608162.00,"asin=""B0113977EI""",Detail Page on-Amazon,USD,0,25,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,14-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,8602061542120.00,"asin=""B09MR3XT5G""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,15-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,87177982760211.00,"asin=""B082T8QCZS""",Detail Page on-Amazon,USD,0,13,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,16-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,87177982760211.00,"asin=""B082T8QCZS""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,17-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,88136157476814.00,"asin=""B09JNTLFBD""",Detail Page on-Amazon,USD,0,262,0,,,
ADVER_1,MARKET_99,09-07-2023 11:00,18-03-2037 21:30,982176575237.00,132142798751832.00,57098705515561.00,,88136157476814.00,"asin=""B09JNTLFBD""",Other on-Amazon,USD,0,4,0,,,
